STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,WESF,WESF_ATTRIBUTES
US1NCBC0087,7/17/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/18/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",58,",,N",,,,,,,,,,
US1NCBC0087,7/19/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,7/20/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",135,",,N",,,,,,,,,,
US1NCBC0087,7/21/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",351,",,N",,,,,,,,,,
US1NCBC0087,7/22/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",79,",,N",,,,,,,,,,
US1NCBC0087,7/24/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",127,",,N",,,,,,,,,,
US1NCBC0087,7/25/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,7/26/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",46,",,N",,,,,,,,,,
US1NCBC0087,7/27/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,7/28/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,7/29/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",53,",,N",,,,,,,,,,
US1NCBC0087,7/31/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",13,",,N",,,,,,,,,,
US1NCBC0087,8/1/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",30,",,N",,,,,,,,,,
US1NCBC0087,8/2/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/3/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",109,",,N",,,,,,,,,,
US1NCBC0087,8/4/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",198,",,N",,,,,,,,,,
US1NCBC0087,8/5/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,8/6/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",310,",,N",,,,,,,,,,
US1NCBC0087,8/7/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",274,",,N",,,,,,,,,,
US1NCBC0087,8/8/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",137,",,N",,,,,,,,,,
US1NCBC0087,8/9/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,8/10/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/11/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,8/12/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/13/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,8/14/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",124,",,N",,,,,,,,,,
US1NCBC0087,8/15/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",97,",,N",,,,,,,,,,
US1NCBC0087,8/16/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",239,",,N",,,,,,,,,,
US1NCBC0087,8/17/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,8/18/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/19/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",13,",,N",,,,,,,,,,
US1NCBC0087,8/24/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,5,",,N",1171,",,N",,
US1NCBC0087,8/29/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,5,",,N",124,",,N",,
US1NCBC0087,8/31/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",122,",,N",,,,,,,,,,
US1NCBC0087,9/1/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,9/3/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,9/4/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,9/5/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/6/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/7/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/8/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/9/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,9/10/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",38,",,N",,,,,,,,,,
US1NCBC0087,9/12/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",81,",,N",,,,,,,,,,
US1NCBC0087,9/13/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",612,",,N",,,,,,,,,,
US1NCBC0087,9/14/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,9/15/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",58,",,N",,,,,,,,,,
US1NCBC0087,9/16/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,9/17/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",328,",,N",,,,,,,,,,
US1NCBC0087,9/18/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",594,",,N",,,,,,,,,,
US1NCBC0087,9/19/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,9/20/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/21/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/22/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/23/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/24/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,9/28/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,4,",,N",490,",,N",,
US1NCBC0087,9/29/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",89,",,N",,,,,,,,,,
US1NCBC0087,9/30/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",43,",,N",,,,,,,,,,
US1NCBC0087,10/1/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,10/2/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/3/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/4/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/5/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/7/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/8/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/9/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/10/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",117,",,N",,,,,,,,,,
US1NCBC0087,10/11/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",577,",,N",,,,,,,,,,
US1NCBC0087,10/12/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",94,",,N",,,,,,,,,,
US1NCBC0087,10/13/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,10/14/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/15/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/16/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/17/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,10/18/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/19/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/20/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/21/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/22/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/25/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",249,",,N",,
US1NCBC0087,10/26/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,10/27/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,10/28/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",46,",,N",,,,,,,,,,
US1NCBC0087,11/1/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,4,",,N",693,",,N",,
US1NCBC0087,11/2/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/3/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/4/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/5/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/6/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/7/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/8/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/9/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,11/10/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",46,",,N",,,,,,,,,,
US1NCBC0087,11/11/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",297,",,N",,,,,,,,,,
US1NCBC0087,11/12/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",165,",,N",,,,,,,,,,
US1NCBC0087,11/15/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",3,",,N",,
US1NCBC0087,11/16/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/17/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/18/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/19/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/20/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/21/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/22/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/23/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/24/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/25/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,11/30/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,5,",,N",348,",,N",,
US1NCBC0087,12/1/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/2/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/3/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/4/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,12/7/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",135,",,N",,
US1NCBC0087,12/8/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/9/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/10/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,12/11/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/12/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/14/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",363,",,N",,,,,,,,,,
US1NCBC0087,12/16/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",64,",,N",,,,,,,,,,
US1NCBC0087,12/17/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",51,",,N",,,,,,,,,,
US1NCBC0087,12/18/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/19/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/20/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,12/24/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,4,",,N",211,",,N",,
US1NCBC0087,12/26/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",104,",,N",,
US1NCBC0087,12/27/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,12/28/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/29/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,12/30/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/31/2020,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,1/1/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",84,",,N",,,,,,,,,,
US1NCBC0087,1/2/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",290,",,N",,,,,,,,,,
US1NCBC0087,1/3/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,1/4/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/6/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,1/7/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/8/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",97,",,N",,,,,,,,,,
US1NCBC0087,1/12/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",23,",,N",,,,,,,,,,
US1NCBC0087,1/13/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/14/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,1/15/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/16/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/17/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,1/18/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/19/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/20/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/21/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,1/22/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,1/23/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/24/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/25/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",58,",,N",,,,,,,,,,
US1NCBC0087,1/26/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",180,",,N",,,,,,,,,,
US1NCBC0087,1/27/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,1/28/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",15,",,N",,,,,,,,,,
US1NCBC0087,1/29/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,1/30/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/31/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",119,",,N",,,,,,,,,,
US1NCBC0087,2/1/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,2/3/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/4/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/5/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/6/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/7/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",104,",,N",,,,,,,,,,
US1NCBC0087,2/8/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/9/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/10/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/11/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/12/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",160,",,N",,,,,,,,,,
US1NCBC0087,2/13/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",163,",,N",,,,,,,,,,
US1NCBC0087,2/14/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",53,",,N",,,,,,,,,,
US1NCBC0087,2/16/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",173,",,N",,,,,,,,,,
US1NCBC0087,2/17/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,2/18/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",170,",,N",,,,,,,,,,
US1NCBC0087,2/22/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",36,",,N",,,,,,,,,,
US1NCBC0087,2/23/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",53,",,N",,,,,,,,,,
US1NCBC0087,2/24/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/25/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/26/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,2/27/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",183,",,N",,,,,,,,,,
US1NCBC0087,2/28/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/1/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",61,",,N",,,,,,,,,,
US1NCBC0087,3/2/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,3/3/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/4/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/5/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/6/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/7/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/8/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/9/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/10/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/11/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/12/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/13/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/14/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",18,",,N",,,,,,,,,,
US1NCBC0087,3/15/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,3/16/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",185,",,N",,,,,,,,,,
US1NCBC0087,3/17/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",69,",,N",,,,,,,,,,
US1NCBC0087,3/18/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",328,",,N",,,,,,,,,,
US1NCBC0087,3/19/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",218,",,N",,,,,,,,,,
US1NCBC0087,3/20/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",L,N",,,,,,,,,,
US1NCBC0087,3/21/2021,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",L,N",5,",L,N",,
